transaction_id,customer_id,transaction_date,amount,currency,transaction_type,channel,merchant_name,merchant_category,location_country,location_city,is_flagged
20e7aae1-f1a3-4a87-ba5f-045fe36c60ed,22fff0ae-4e47-48f2-b4f8-a13ee28e34cc,2024-02-06 20:58:35,1100.24,GBP,purchase,in-branch,"Moore, Mayo and Mathis",groceries,IND,East Andrew,False
bc2df4ab-d95d-4b5a-8110-2856371a13d1,ac181011-d67b-4e00-90e0-4eb5bdbffa4e,2024-05-18 18:27:06,1589.08,USD,deposit,online,Donovan LLC,retail,Germany,Hughesmouth,False
8414711a-18e3-4669-970e-262ad7f7ec62,e7843f76-9b83-478f-b72f-2d5aa8b29e86,2024-06-30 16:23:51,1047.4,GBP,purchase,mobile,Peters-Brown,retail,UK,Chenside,False
2e386b57-85b3-40c0-8ac3-79852da32e9e,6d9e0682-01de-4c27-b7d7-c1537671a06c,2023-09-29 04:45:32,510.41,JPY,transfer,mobile,Hardy-Grant,groceries,Japan,East Robertmouth,False
46678dcb-8e5a-4066-9bba-b63bf9b5a19c,539941af-6683-4433-888b-3817bd2e7b19,2022-08-15 21:26:24,1788.51,JPY,withdrawal,ATM,"Kramer, Morton and Gardner",travel,USA,Katherinebury,False
d2dd157d-bcfd-42d3-9696-dcc8dd3b0b9f,3d9cf937-6cff-43f7-a79b-b0f2820eacf0,2023-10-20 15:03:46,130.83,USD,withdrawal,ATM,"Bowen, Mann and Nguyen",travel,Germany,Port Michaelhaven,False
c48755ea-c6d9-409b-a9e9-1c3b447cacfd,50a7708d-dfc4-4674-ab82-aacbd8a63a8d,2022-10-05 19:02:08,1686.27,USD,withdrawal,ATM,"Figueroa, Collins and Bradley",travel,UK,Robertland,False
bfaedd74-b303-4cd2-92c4-68caddaebca2,4164dc9c-cc43-4045-9264-4519ce8eab56,2024-05-01 14:02:47,1708.39,USD,transfer,ATM,Lyons-Thompson,travel,UK,Brandyborough,False
6bf5ba0b-2ead-4c53-b99a-12a24a05acc5,e2c6d91a-03e2-40f1-a6ff-982e7cca03ed,2022-12-16 06:45:15,156.93,USD,withdrawal,ATM,Snyder LLC,Electronics,UK,Williamston,False
02fe017d-80f3-49d4-98a1-54b27b81d22d,b7c2ce12-c0c9-49a6-a3b4-968fe05ae88f,2023-11-30 04:17:59,1946.0,INR,transfer,in-branch,Smith Inc,retail,Germany,West Sergio,False
f8a4667f-3314-4a22-8354-69bd8b0348f6,b61a1d31-0fea-4f9d-bad4-35c020873e0a,2022-12-25 07:57:43,1295.5,JPY,purchase,ATM,Valentine-Perez,travel,USA,Lisaview,False
e12acf31-a552-4c64-93b3-681fff320a15,340576e6-2967-4903-9b64-7b0e3bcdab1e,2022-10-17 11:27:53,1318.83,JPY,transfer,mobile,Lopez Group,retail,Germany,Martinezfort,False
bb422969-7ab0-460c-b2f3-a2dda3d1e3aa,9d32dd7f-9715-441d-b134-2f79a9dfddf4,2022-10-13 17:30:31,693.71,INR,deposit,ATM,"Perez, Bishop and Rodriguez",entertainment,Japan,Lake Jeffreyfurt,False
0ad47a00-88ee-4b61-8ae3-aef6fb29a1a1,ab6c9f27-bfca-4a68-8122-09641ba7fd31,2023-06-15 18:36:20,1693.75,GBP,transfer,ATM,"Parsons, Patterson and Taylor",Electronics,IND,Greenfurt,True
ce648f12-a0b8-45e9-bc82-707b824ee7da,916eb0c3-8da1-4219-83ff-2d36d784f74a,2023-08-10 14:32:19,548.88,EUR,withdrawal,online,Jackson Inc,utilities,UK,Flynnburgh,False
01823dcc-9c07-46db-8cc3-a1d0e9245898,e4d1d780-9958-453d-83ea-af962015d8af,2022-10-02 02:31:14,558.14,EUR,withdrawal,in-branch,Andersen Ltd,travel,Germany,Hicksfurt,False
5c831763-9013-4881-a681-5f2aa941d918,f311f571-ba7d-4717-b3d5-0c1997413b07,2023-01-24 05:17:34,882.26,USD,deposit,in-branch,"White, Burton and Hayes",Electronics,Germany,New Kellyton,False
370e1240-f234-4510-bf15-fba03de5b862,b1312188-a293-48cc-a978-1d5b77c03d76,2024-03-24 02:48:05,1932.64,USD,withdrawal,mobile,Phillips and Sons,retail,Germany,Andersonborough,False
c9dd347f-165b-4a44-ad58-11f531a1d758,48483416-ac50-4b76-82af-ffafffe45093,2023-06-20 21:02:14,504.59,INR,transfer,online,Campbell PLC,Electronics,Japan,Joshuaborough,False
6a48431d-8983-4f38-80b7-4832fa6f82d2,4ff5a566-0f08-4313-a418-fd794dc64941,2024-05-13 19:09:09,688.79,USD,transfer,in-branch,Carson Ltd,utilities,Japan,West Rhonda,False
915bb508-ef03-4d11-adfd-730d460e8e4b,e79fbc29-06aa-483c-b4b5-b351d1895e88,2024-01-11 01:25:27,1347.44,EUR,withdrawal,ATM,Cook Ltd,entertainment,UK,Arellanoshire,False
d434c9ee-06b2-4104-b04a-557acc5400ff,8a0466c7-3fde-4edb-9736-ee1c7595df90,2023-12-30 23:36:35,82.06,INR,deposit,ATM,Watson Ltd,entertainment,USA,Ianfort,False
5b5c50f3-feb6-4c92-b293-89967a7fd16f,753d7176-545c-4362-9f5e-9592baa341cc,2022-12-26 19:41:46,266.61,USD,deposit,mobile,"Blair, Gonzalez and Perez",travel,Japan,Ericborough,False
3fb5c99d-4941-4ae0-8c7f-088d5ab4148e,8aedcbd3-d868-4845-925e-8533b246f889,2023-12-28 19:02:53,1926.67,GBP,transfer,in-branch,"Scott, Mitchell and Cardenas",Electronics,CANADA,Brownberg,False
432d3a0b-2961-4314-9453-fd1d58409757,e4d1d780-9958-453d-83ea-af962015d8af,2024-06-06 07:06:41,1594.21,JPY,deposit,in-branch,"Martinez, Washington and Ramos",Electronics,IND,Alexanderview,False
f658650e-7d22-41ad-abf0-d0544002bb20,16891a1a-5004-45b9-9d2a-b1480d6b5ae3,2024-05-18 21:43:05,486.99,USD,purchase,online,Diaz-Moss,entertainment,USA,Castillofort,False
4bcf5c31-8a07-441d-8630-406043801036,f2a6c5f2-626c-449e-a2f1-1362ea385748,2024-02-25 02:15:29,1193.78,INR,purchase,online,"Nixon, Ford and Walter",utilities,Germany,South Donnamouth,False
712c5a13-9914-42fb-acd0-ef84737ca3d3,2838c81b-7f79-4471-9753-0a3119ae1378,2022-10-08 15:05:19,1677.5,GBP,purchase,ATM,Spears Ltd,groceries,Germany,Port Johnfurt,False
36db14c7-063f-4731-a6e3-bb27bd9a21aa,c48ee896-05f9-49d9-b439-3f696a0ae89c,2023-05-03 04:35:13,1800.49,INR,withdrawal,mobile,"Walters, Patrick and Harrison",utilities,CANADA,East Denisebury,False
d405cb9d-7bdc-4ee0-bcc1-2e4e5ffd4f1d,331d7b4a-a24a-474d-94d5-e5ddd6d155c7,2023-10-01 16:13:04,606.23,GBP,transfer,ATM,"Hawkins, Roberts and Miller",retail,UK,New Nicholaschester,False
2f9ded8b-9bfb-4271-bad2-cadbb53fa07f,7f36ef31-6049-4383-a2ef-f7f75cced94b,2023-09-08 00:10:38,97.32,EUR,deposit,ATM,Hernandez Group,entertainment,UK,Brandonbury,False
98a80a59-f8b4-41d2-954b-36bbe74a9c1a,7fef7d91-e9f3-4905-b410-d90ed79d5308,2024-04-10 22:08:55,1075.27,INR,transfer,in-branch,Rivas-Stone,utilities,UK,Port Davidland,False
3f912e49-af7c-4018-a28d-858eb0391825,bc7202e3-f913-44e8-a102-115241252fc2,2022-08-29 12:20:31,1536.26,EUR,transfer,in-branch,Smith-Mercado,groceries,UK,Lake Anthonymouth,False
a34793a8-f8a1-46e6-b5f9-659bd6e9799c,050fbaca-9239-4fa7-980f-1373b76f57a1,2023-04-07 14:31:09,1742.31,GBP,withdrawal,online,Lester-Phillips,groceries,USA,Marquezhaven,False
180824e1-0d5d-4d3d-b303-70a16aaa3734,e95797cf-b243-4fda-9174-6a9032019f4b,2023-07-02 20:55:24,1824.68,GBP,transfer,online,"Horn, Reeves and Reese",groceries,UK,Cookhaven,False
8e61a3eb-a950-4f35-b231-edf91ea5faac,98a16371-3ad4-40cb-9849-3c569d1a9a65,2023-05-03 05:29:58,488.71,GBP,withdrawal,ATM,"Johnson, Lyons and Price",Electronics,USA,Nicolemouth,False
b0fb794f-23d7-4194-99c2-58690962ec42,419f1092-95a8-4bfd-8dc5-240482d4f624,2024-01-15 05:29:31,615.38,USD,purchase,mobile,"Watson, Howard and Burns",utilities,Japan,Malloryhaven,False
78223280-3b86-4f63-9d44-2592a94ac88f,88c2cae6-5fd7-4334-9d60-b5abec754853,2022-12-31 12:19:27,451.08,USD,transfer,in-branch,Berger PLC,Electronics,Germany,Matthewbury,False
7df10801-74f5-4434-ad2d-9eb7bf939bd1,e66996a5-75c3-41a9-9b5e-6e6961c0ae2a,2023-10-21 15:55:00,817.35,USD,purchase,in-branch,Gutierrez Group,travel,Japan,Lake Andrea,False
05ae3af4-5a41-49db-a4d8-faa298b5f221,75fc1891-84a6-4fa4-bc3c-41bf426b095e,2024-02-23 04:58:29,964.62,EUR,transfer,in-branch,Sanders LLC,Electronics,USA,Mcdanielbury,False
86615fe1-533f-4243-860a-77cf74f7b78d,64773df2-8dda-43d5-9cc8-1484d6233f41,2022-12-19 20:21:43,1371.57,INR,transfer,mobile,Rios Inc,groceries,CANADA,Anthonyshire,False
c87f88e5-f0ab-42a8-b1c4-43f3638162bf,cc49c985-7c20-4cb2-bc16-0aabc0e7e947,2023-02-23 20:29:13,1875.35,INR,withdrawal,online,"Little, Mason and Smith",Electronics,UK,North Eric,False
d07b9c31-6bef-4e40-a181-d1c2dda9a303,bc3f0861-1fe7-41ac-a702-f16fb703343b,2023-04-17 13:13:00,1454.82,JPY,deposit,online,Wilson-Sellers,utilities,UK,Bradleymouth,False
1fee4aa8-e0ba-4dd5-a184-715c0a361ed7,d3381401-d03d-43cc-9204-beb7adaa9a5a,2023-10-21 16:38:47,1176.15,USD,purchase,online,Williams-Moore,groceries,UK,West Brianna,False
69d195aa-b51e-4d71-9e36-4aad26143634,ec66fd20-59e5-45e2-b33d-e723515eda9f,2024-02-24 12:29:09,422.77,JPY,deposit,mobile,Campbell-Watkins,groceries,CANADA,New Tiffanyborough,False
60d25239-6e99-4d11-bdfd-cd28f9d41c43,e8781bc3-fb06-4ab4-ad29-e9279babe7c2,2023-11-06 02:27:13,700.34,GBP,transfer,in-branch,Thompson Group,retail,Germany,New Johnborough,False
722f7b7e-8c04-4b9b-b32a-fe0556e34fb1,483c9be8-2d79-491b-a816-f4b32df80675,2023-11-26 12:05:12,43.28,JPY,transfer,mobile,Barajas Ltd,retail,IND,Port Robert,False
b5be8bee-c2ff-40e6-975b-c19e3672584d,9b6c5d01-7089-4c33-9ed6-4547b8bb21a1,2023-03-24 03:21:35,1485.06,GBP,transfer,in-branch,Ferguson-Brooks,utilities,IND,Derekville,False
69749d87-f1ec-42ce-841f-31addb798fbb,9646a7d5-01f7-4b3c-9e08-89e5c5b37056,2024-07-20 02:47:52,1141.45,INR,withdrawal,in-branch,Mason-Massey,groceries,UK,Bensonmouth,False
7622d31b-8bd4-4a41-8443-0342d9ec6d6e,82849625-d280-43c4-ba36-8d3ac6955d6f,2023-12-22 10:41:17,899.99,USD,purchase,online,Bryant-Henderson,utilities,Germany,Nicolefurt,False
2133201a-09f3-41ce-bf7a-342ddfc2a0e6,86c26ae7-e990-46cc-b1c6-cf998f11d61d,2023-11-16 13:52:17,881.43,EUR,transfer,ATM,"Wilkinson, Dixon and Malone",Electronics,Japan,Port Teresaburgh,False
c215c77c-f3d0-4a84-ac58-a3e7c2657196,d73af451-2591-4538-9414-f92303db4a50,2024-07-07 10:14:27,326.89,INR,deposit,mobile,"Rose, Price and Short",utilities,Japan,Port Josephbury,False
00a34c3d-76dc-420a-a701-54492f0269b5,e97d522d-273e-4ddb-bc5b-b278c65d6437,2023-06-01 17:40:33,663.78,EUR,deposit,online,Cole-Stanley,groceries,Japan,West Kimberly,False
7f6ebb72-503c-45af-a98b-6d7a37b3b25f,04abe3f4-a9e5-4535-b08e-7eff6f03406a,2023-09-06 18:27:59,1732.87,INR,deposit,mobile,"Allen, Davis and Avery",travel,UK,Elizabethville,False
7943a2a1-4f3d-4d7c-b7c7-e7e9d9dcd60b,3d7467c8-eaf5-4612-b39f-6220a1541d13,2023-05-18 08:22:29,657.52,USD,purchase,mobile,Clark LLC,groceries,IND,South Mitchellton,False
88010a5e-7852-495e-9e8d-c72fd1b8d554,e0be8a46-f6c7-4d94-8446-a1c02f8fdace,2023-03-31 11:02:59,1280.91,GBP,purchase,mobile,"Lopez, Lee and Nunez",groceries,IND,Lynchmouth,False
2d683935-9f82-4db2-b1bb-f09262c831f6,613dd66f-f8a3-40a6-94af-c6d50b13b71e,2022-11-16 01:24:40,788.63,USD,transfer,ATM,Waters Ltd,utilities,CANADA,Andrewtown,False
f5261c77-7465-4c9b-979d-5d79be739cb9,c882bc58-5707-41c2-8d3b-000474dcaf2c,2022-09-10 05:56:16,282.03,JPY,deposit,mobile,Bishop-Jordan,entertainment,UK,Travisland,False
ec56e3ae-cbd1-4bc3-979b-77b7424ba1b1,c78e4ebe-fc7b-40b5-8259-828066d2bb4e,2023-02-14 22:43:23,1722.59,GBP,purchase,mobile,Morris LLC,Electronics,UK,Bryantmouth,True
ece460a1-5b91-4a1d-b4db-f2c62f44d921,3dbfd4b6-90a6-4f16-8fef-b712965b1477,2024-06-27 21:49:44,670.47,USD,purchase,ATM,"Carey, Mayer and Harrison",entertainment,USA,East Jennifer,False
b5b9091c-78d6-41ef-b96b-9968eaf54753,542c8e07-c0d8-4cfb-9df6-3fcf64a1de76,2023-01-28 03:41:01,44.48,JPY,deposit,mobile,Martinez-Anderson,travel,IND,Alicemouth,False
db20573e-dce0-4ccb-8b5f-0464da80f98c,6d9e0682-01de-4c27-b7d7-c1537671a06c,2022-08-30 06:22:40,469.01,JPY,transfer,online,Mata LLC,utilities,CANADA,Lake Lauren,False
bb4a0f08-6584-4b9b-9643-af6c73256b38,b1c5b1d5-32e1-4e94-8434-1d37e44f0d04,2023-09-18 18:13:21,244.36,GBP,transfer,in-branch,Williams Group,groceries,Japan,West Leah,False
6aac4233-9861-4af4-9246-fbf2aa990b5c,29fce673-b10f-4a6d-8902-8294ba4bd3f2,2023-06-27 15:32:11,535.9,EUR,purchase,online,Hess Inc,retail,IND,South Kathyport,False
140414bc-bf0a-4c69-9e18-366195437d3c,0694c23b-f7e8-4238-85a7-75fc736d9c44,2023-10-15 09:58:24,781.95,GBP,transfer,mobile,Snow-Smith,entertainment,USA,Fullerburgh,False
6f0a9ced-5cb4-495d-9ac3-26fe994ca22a,b68ae53b-3f36-47d8-9706-18f9a0852a1d,2022-09-10 12:34:16,641.89,INR,purchase,mobile,Horne-Brown,groceries,UK,Fisherberg,False
4732ed13-77b3-4824-a358-50e23f0386b5,2aae41c4-c01b-45af-9318-6fafef364c30,2024-04-26 17:32:36,1794.45,INR,deposit,mobile,Jones-Morgan,groceries,IND,Donovanborough,False
5e86f170-49f1-4754-9c84-b7724d2ddbe7,909e437f-fa58-4791-bc0f-21351970c80b,2024-01-23 23:40:10,612.52,GBP,transfer,in-branch,Fischer LLC,utilities,IND,Welchfurt,False
89d849a0-3d46-4c19-b6f6-39cd1c361655,a28e4706-8415-497f-a68d-61e7de49d493,2023-12-01 10:44:36,1055.85,USD,withdrawal,online,Medina-Hunter,entertainment,IND,Pattymouth,False
28e0838a-3a0c-480d-949d-5b53b927aa64,8887b346-90f1-441a-9308-5c6c5254a6b3,2024-02-04 08:37:46,1128.77,INR,transfer,in-branch,Long-Stewart,utilities,IND,East Rickyville,False
55a3cd34-8638-4673-a1ac-b491a3ad7e9e,a9aa7180-3a46-4289-becf-bb3866cb6501,2022-10-27 05:34:26,1410.56,EUR,transfer,in-branch,White LLC,entertainment,CANADA,Mcculloughview,False
f6182759-06a2-4807-9c2a-af3f4a13867f,20816190-5fb3-49c9-9b70-bce6b086ee7a,2022-10-10 12:52:19,331.6,EUR,deposit,ATM,Preston-Alvarado,utilities,CANADA,Victoriachester,False
42ab9072-2751-4cf9-8ffd-efb0c6f1eca2,1a151c77-5c4b-4f24-9ed7-09ced07cae58,2022-09-12 10:00:41,1972.55,USD,withdrawal,mobile,Rivers-Hughes,travel,Germany,Mclaughlinside,False
763d0dfe-cd74-4a26-8f9b-aab5f18693ac,5ea60bcd-0288-4342-8e4a-9ab19222cc2e,2024-05-28 20:01:04,1356.45,JPY,deposit,in-branch,"Jackson, Mullen and Phillips",Electronics,Japan,Kevinburgh,False
f00ca87a-2976-4513-8bae-88e7be7fa322,899e1b0d-d476-4279-ac69-5678174c837d,2023-07-31 15:16:21,882.12,INR,withdrawal,ATM,"Parker, Moyer and Williams",Electronics,IND,Victoriahaven,False
f3e091f9-c323-4bf4-ad00-2d1422f79214,723e04bc-e5f1-4c19-a454-fa691a057a3d,2023-06-16 18:44:12,1535.29,INR,purchase,online,Trujillo LLC,utilities,UK,Griffinborough,True
5511637f-de8a-4b74-8933-6d5ca923b3b6,9e3b5e4e-d8e7-4538-92e9-57c605d93b20,2024-05-13 10:54:32,1362.83,JPY,withdrawal,mobile,Hayes and Sons,groceries,CANADA,West Ruthfurt,False
c26c78a4-958a-45f5-a9c1-0e24ffa4de6a,01c5b15f-e815-4ebc-826a-2fa5485821f5,2023-08-16 10:01:49,317.19,JPY,purchase,online,Mills-Jones,travel,USA,West Michelleberg,False
f3cbf956-1ddc-4685-9fdb-d22b413bd7e3,8648b5e2-4031-4f76-8fc6-9d089cd80f4c,2024-07-18 16:12:08,1994.06,JPY,withdrawal,online,Potter-Holmes,Electronics,CANADA,Parrishview,False
cd64d526-93b8-4895-b485-6068556c24ab,2dc63f57-a693-439f-869f-91c217170f0f,2023-12-28 19:54:10,1995.01,GBP,deposit,online,Smith-Mcclure,Electronics,IND,Brendashire,False
981f0599-1606-420a-ad36-f24f038f9fb6,647f53f4-9409-4f05-955e-396bf801f9ce,2023-03-03 20:24:27,313.31,USD,deposit,ATM,Baker-Howard,Electronics,Germany,South Loganland,False
641be2c9-73ad-4d93-bd7b-cc57becdfe17,3da06c59-07ba-4008-bfd0-0827c915300b,2023-06-23 00:08:06,1055.69,EUR,purchase,ATM,Davis PLC,entertainment,UK,New Paulmouth,False
5e2a8111-38e2-4bc6-806e-b1b631d4761b,a4efabc0-7b18-4432-8350-5ba715a533d1,2023-12-11 23:21:41,358.08,EUR,deposit,online,Reynolds Group,retail,Germany,Aprilport,False
ed155877-e51b-415e-9a00-1c033b6d7072,cdecfb69-efa8-4e62-b2b2-8e69e3452fec,2023-01-25 18:27:20,101.58,USD,deposit,in-branch,Wright-Johnson,entertainment,CANADA,Angelahaven,False
7ae54e1a-5e07-4f2a-ac2e-90f2475c4ae2,d80a6d97-6d26-4c99-a659-97d352a031fe,2023-05-09 10:25:57,763.21,INR,purchase,in-branch,"Cardenas, Miller and Mann",entertainment,CANADA,Lake Victoriafort,False
bf9fd852-a28a-4244-a6a9-ab5d89b10f3c,771a7eb6-05af-472c-a6d0-82bf6375b01a,2024-02-14 03:34:37,1059.82,JPY,transfer,online,"Jones, Thomas and Smith",utilities,Germany,Kyletown,False
feccde5e-8a5f-437f-a64f-72723c090820,2dc63f57-a693-439f-869f-91c217170f0f,2023-07-31 09:33:15,1384.35,GBP,deposit,ATM,Campbell LLC,Electronics,Japan,Johnview,False
98390cdb-0842-4211-b6c4-b5d1504052c0,2a3f7780-47d4-423e-b41c-879b61eaf979,2024-04-28 22:23:58,254.53,INR,purchase,mobile,Smith-Smith,travel,USA,Kennedymouth,False
02e1f99c-8c97-42ed-ac05-43bf96ff3650,c627fcfd-95ab-416b-bbd5-d9d409ce9c9e,2024-02-10 18:25:47,976.5,JPY,transfer,mobile,Pollard Ltd,groceries,IND,Chadchester,False
bb7d5d26-6cdd-4533-a2e7-1b03191550ea,917cabf9-add3-4988-844f-4710ef413a90,2023-03-30 20:59:29,1197.02,USD,transfer,online,Garrett Ltd,entertainment,Japan,Brittneychester,False
da515cc4-0863-4f6e-8fea-5ad9a5c3bafe,ff86d206-502f-495b-80a8-22a7764b2dbd,2022-12-25 02:46:12,1087.54,INR,purchase,mobile,"Jones, Cantu and Garcia",entertainment,Germany,Bakerbury,False
04655054-c7aa-4913-b695-391e4ed65f37,c24b8599-96c0-4db3-b2d6-a02bfcaa2392,2023-07-14 17:10:30,1865.52,USD,deposit,mobile,Orozco PLC,travel,Germany,Solisburgh,False
37b3a02b-5730-4565-9241-6b263f955923,818ecc85-81da-4208-9b31-9d0485c6c6dc,2022-10-20 12:14:24,345.55,EUR,withdrawal,ATM,Cooke Group,utilities,UK,South Michaelchester,False
be9984f9-1a9e-4019-aa7a-9ecd0669985a,1539d33e-69f6-4221-8d2e-f553a27631e9,2024-05-03 23:02:21,1707.5,JPY,purchase,ATM,Marquez-Heath,utilities,Germany,Mooretown,False
74b01b82-c178-4286-bd96-6dae3d268251,e63f9817-f659-4650-878c-8e2ab413379a,2023-07-15 15:02:46,542.31,JPY,deposit,ATM,Cordova PLC,travel,IND,Clarkfurt,False
c76fbfb6-673e-4bf6-82e3-84a9b2486ae7,68016744-1691-4ce9-a0d4-f3729f9c923a,2023-07-24 12:35:32,4161.7,USD,purchase,online,Adams Ltd,travel,CANADA,Lake Mark,True
cd3ea27c-c1eb-45f5-b901-6424b493bcff,683477a3-2c8f-4b3c-965a-aeca678dd836,2022-11-27 11:01:08,1697.73,JPY,deposit,online,Mcdonald and Sons,utilities,Germany,West Kathyborough,False
9973178e-a37f-4d63-9dc8-7f6bda495fdb,11ed25fd-0376-4f46-bd90-441bb4d92c95,2023-07-02 23:45:30,332.43,EUR,withdrawal,ATM,Cooley PLC,Electronics,Germany,Lake Vickifort,False
a1241fcc-ce0c-4910-b623-9a617d9fe574,ec01b372-4bb6-4a33-8f9f-fe40b994db4b,2023-11-26 19:41:24,920.92,GBP,withdrawal,ATM,Smith Inc,retail,UK,Jakeland,True
8fc4e9d9-3710-44fa-85c2-0cd1074dc88b,671d9577-94c7-4bf2-bc56-b2b65e80d46c,2023-05-16 01:26:13,214.24,JPY,withdrawal,online,"Keller, Phillips and Williams",travel,Japan,Jonesfurt,False
cb36f5eb-6e65-453c-920b-688c6455bd0d,43fc0b87-de94-4fb1-a5d3-51cfc2e4402b,2024-04-24 14:48:30,948.16,USD,purchase,online,Harris-Watson,travel,IND,Port Jessica,False
004256f8-5bbb-461d-8487-3012ec5301fa,86e60dfe-5fde-4909-8794-9743690fe156,2022-11-09 03:11:27,1109.47,INR,transfer,online,Payne Group,groceries,USA,South Tiffanymouth,False
78c5c497-c7c2-48fe-a188-2849aad449bc,82e70579-a165-4a3e-b070-b76970b46b07,2023-12-23 06:25:11,736.39,INR,purchase,ATM,"Hughes, Schmitt and Williams",utilities,Japan,Port Tanner,False
a9b8640d-249d-455c-84f2-b12eea246d5b,86e60dfe-5fde-4909-8794-9743690fe156,2022-11-09 14:54:21,232.53,GBP,deposit,mobile,Wilkinson-Green,groceries,CANADA,Andreaview,False
449b13bf-d774-412e-aab7-11d94c30859c,66111459-3e76-4e79-b1ae-f2fc936ef40e,2024-07-01 08:39:34,1552.97,EUR,deposit,online,Martin and Sons,utilities,Germany,Port Douglas,False
b9114f8b-6fdb-4280-9f3d-5242c708a608,5fda7405-3f50-4e39-bd4a-bb7e0155c6f4,2024-05-13 14:16:53,1302.49,EUR,deposit,ATM,"Roberts, Velez and Oconnor",retail,IND,South Jorge,False
a41251ba-d5c2-44a4-95cd-d4154976681e,bb2659d2-e422-44c1-b06c-810902f0f7bb,2024-05-11 01:58:05,1285.71,JPY,deposit,mobile,Matthews-Warren,travel,USA,East Randy,False
a6d22fac-1f77-418e-9627-fb29026de807,946aa9c8-496f-4407-be51-b71f3afe9f38,2024-01-30 17:45:31,462.07,EUR,deposit,mobile,"Hale, Molina and Newton",utilities,IND,North Lindsaymouth,False
e990f93e-ef71-41a1-aa01-da1ff2406899,9113724b-198d-4d04-b340-197e9e6ff6b2,2023-07-07 04:06:38,90.47,INR,withdrawal,mobile,Kline-Ware,retail,USA,East Kristenborough,False
f0db7816-4d3c-4434-a7ae-7a2423d0c6e2,9785edca-73db-41bc-b2f0-47fa406ec659,2023-09-08 05:50:58,1050.26,EUR,deposit,mobile,"Payne, Turner and Cox",retail,CANADA,Taylorchester,False
959b44a5-114b-4887-aaa3-21799585ffe1,9fb02bf3-aa6a-416c-a5e5-1fed0f104611,2022-10-08 02:24:24,390.04,INR,deposit,ATM,Griffin-Campbell,groceries,Japan,South Cameronberg,False
ae41376f-7da1-417c-9947-0b84f6373a36,bbee6dd2-3218-4513-809d-3026101c849e,2024-05-23 06:33:55,56.92,INR,purchase,in-branch,Serrano-Martin,Electronics,Germany,New Ryanbury,False
8aff4787-d441-4857-b115-5a91a5596e07,3e909f2c-2f08-48e8-aa79-299d6b35ccc4,2023-04-06 22:21:42,1680.59,EUR,withdrawal,online,"Torres, Sanders and Atkins",retail,USA,New Aprilchester,False
31ee4879-8003-44ef-b1cb-32765af12dc9,68079da9-3dee-4f23-91a1-a7a183a3d67b,2024-07-16 11:50:10,273.19,INR,withdrawal,in-branch,"Green, Jackson and Taylor",utilities,Japan,Matthewbury,False
42f86966-5b81-4be9-b635-4b9906faab1b,10c5e066-35bd-4c91-8cd4-2c3c823e0940,2023-06-12 23:15:30,1219.88,INR,transfer,online,Arellano-Jones,travel,UK,Ericaside,False
3b90795f-2cad-4678-8d87-cbc9f3a52cd6,8ddbfdcb-bd0f-47dd-a231-70250e4477ca,2022-10-31 06:05:15,1475.88,INR,withdrawal,ATM,Douglas and Sons,Electronics,Germany,North Scott,False
783f85ff-527b-4e62-a3e8-81dfdb401787,37b24890-fe9a-4098-8aff-36bfa3d59a3f,2023-02-04 00:51:46,112.66,USD,transfer,ATM,Henry-Rodriguez,utilities,IND,New Jennifer,False
a7079ef5-3b55-496f-8810-257b76ec48be,e2b99c06-5928-4d78-83d8-e0e7985cc5f3,2024-05-04 08:23:40,896.44,INR,transfer,mobile,Howe-Hughes,utilities,UK,New Ellen,False
a2ae78b4-7bd3-4435-89b0-0b1a51ff2ba7,6f0603c8-2590-490b-a398-867ca30a56a7,2023-11-16 11:34:02,880.56,INR,transfer,ATM,Schroeder PLC,entertainment,UK,Shanebury,False
51153eb5-a982-4d49-8425-d9cf7953683a,1bb23808-6dc8-408c-9437-a6017cfc42e4,2024-06-01 00:32:13,5.68,INR,transfer,in-branch,Jones-Anderson,travel,USA,Christopherside,False
4f0bb020-bac2-4471-ad79-661195f795dc,14177432-32d6-472f-ab9b-3150dce71555,2023-05-09 07:46:17,298.49,INR,transfer,ATM,Greene Inc,travel,Germany,New Christian,False
0fa528b0-d6d0-4411-9ca4-12a26b5bcd57,5f0f4ba5-1a96-4caf-a178-8920f634ee7a,2023-10-18 14:21:09,918.23,INR,withdrawal,online,Poole-Johnson,groceries,Japan,Hughesville,False
bc15d8f8-0ad6-481d-9ad5-50d149717f66,5038ba82-e62c-4804-b818-518c10bae697,2023-11-25 19:04:36,52.47,USD,deposit,in-branch,Hensley-Colon,Electronics,USA,Port Travismouth,False
551808cd-2517-4482-be40-d6b8b3185c0b,4ff0cf27-f1b3-42fb-b464-a759ea3ddd6c,2023-07-07 13:36:47,367.32,USD,deposit,mobile,Nichols Ltd,entertainment,Japan,Crosbyland,False
67c4ea7b-1cf8-47aa-9df4-e3bf25138d31,6dc52e2d-d933-4c9b-ad9e-3a9ae841cb1d,2024-02-24 06:09:14,974.16,EUR,withdrawal,in-branch,Moore-Oliver,Electronics,Japan,Cynthiaton,True
49cd7203-571f-47dd-8fd5-bd22fa57a12d,6849caa1-4049-4231-b97c-e0b09d90d7ef,2022-10-02 06:50:21,1917.27,EUR,transfer,online,Carey Ltd,Electronics,Japan,Port Gabrielle,False
